c[0],c[1],c[2],c[3],c[4],c[5],c[6],c[7],c[8],c[9],c[10],c[11],c[12],c[13],c[14],c[15],c[16],c[17],c[18],
58.461233561880654000,2.464360794294479200,-0.787612857355191040,-0.480872580742529140,0.394517148703879660,0.454751714732501980,-0.372325526758158440,-0.230624161580338160,-0.258789935455182090,-0.207223155102273630,-0.170400269426917880,-0.062131111822763541,0.090108621076857270,-0.018566183024190080,-0.034323140960047148,0.033228861071672042,0.133674810909562400,0.137951314915401140,0.052510175537255233,
58.071750261427042000,2.866819370331736400,-0.969864699279898270,-0.369389502175671010,0.264394507515265390,0.587495886028004180,-0.501202918393870210,-0.325231510772112430,-0.169240113598161710,-0.317546706639863170,-0.095431728116581516,-0.081952128674865260,0.104157091600455720,-0.005539896715218207,-0.127579186599031340,0.079251991097363250,0.101576706627812460,0.124785227515211870,0.068189081489296643,
58.273582392284219000,2.243756781365374900,-0.676413838298971730,-0.506627195441947230,0.418451185273081010,0.407395724759702650,-0.273912906102867230,-0.251824989821661020,-0.248305578731264580,-0.192410780904096020,-0.194681111441683430,-0.059914895309751803,0.072171291311503294,0.014237219889800146,-0.035687960573731657,0.018653873020880701,0.135831987419047780,0.143406960287699340,0.062097829726834586,
58.253015247704930000,2.245472702771385000,-0.653409905279217720,-0.525676563421400010,0.398189855457614090,0.415725666947989400,-0.268563095011027710,-0.261949734211546770,-0.236701448858910870,-0.190856718563343020,-0.187203119195297700,-0.055375295274063541,0.074904286529751077,0.013611874692986053,-0.033096405669394924,0.036779183992639186,0.145876063688183340,0.131698193102094380,0.042229747660606887,
57.978208273758746000,2.820662791862152700,-0.900651476968067580,-0.431725210359413580,0.299875715172778780,0.553323391400391550,-0.467831417033640840,-0.284434694559655640,-0.201933070508808040,-0.268913780066183940,-0.124121827386382000,-0.083588022806017515,0.121918480341649090,-0.013120928359201478,-0.090971831939272191,0.056317585696203737,0.110458264858340510,0.138018896785245430,0.044520446721366902,
57.932020865043548000,2.831703861774058400,-0.947530365444445800,-0.368784579916245470,0.303613352084645680,0.534314216006160250,-0.535185224142381790,-0.289208481694117610,-0.180946655027473980,-0.305050179528350230,-0.118122857327829230,-0.087059343716810789,0.127871949674958320,-0.007801030804153286,-0.105426315149969220,0.052019234102945011,0.074384421511978799,0.141996538754131900,0.085138467164487475,
57.770378496933255000,2.939319365913616500,-1.012286703338936000,-0.318458450495852090,0.246955717008457860,0.555952775876802140,-0.542118811280762670,-0.361563519799202650,-0.129940636360805550,-0.337240532419081030,-0.103398218289836530,-0.074804583130092750,0.103619396639438280,0.037176337595318465,-0.136781938308271870,0.053674862356075770,0.075125989793547288,0.114185417937951390,0.113358173602618350,
57.614183508070155000,2.806770677307774500,-0.914899500481453300,-0.399853169227150530,0.319282840184039850,0.500765047390724580,-0.484356883516402270,-0.273573281092188700,-0.199771039709615960,-0.273449106231337060,-0.144918651549256320,-0.090781023802898264,0.117511914841301330,-0.001060334870195245,-0.083528492049204039,0.018367717409173145,0.079045227468871007,0.155574866222440240,0.091389435270729402,
57.277438429974914000,2.694744208681933100,-0.809468531660011430,-0.483995821045332120,0.422530304508488160,0.388788803556393340,-0.436096038451951770,-0.251672240739822640,-0.263195660448703460,-0.204921059477192750,-0.172188351695868600,-0.052598273705246168,0.089652711372903537,-0.014380288723197104,-0.038333276509572342,-0.002747222393486695,0.100736906630295870,0.147581077447386690,0.089589799974742368,
57.415404231958860000,2.776362485094560300,-0.879410716202533750,-0.399829122472888930,0.385244164355851400,0.388451583366056230,-0.468177898815756330,-0.264796415486751920,-0.233631886891645600,-0.244987120462298650,-0.156055769599722670,-0.048661264994170395,0.101517579045701430,-0.009457767762149294,-0.049493522214580567,0.007253015172512339,0.083913008094184269,0.146331553503291690,0.096106193470348378,
57.234758994403741000,3.048331306900099200,-1.043928749212226700,-0.243553556479501500,0.286636995909564150,0.425651250066611530,-0.500800839172854890,-0.380651097206998970,-0.138337737806141230,-0.333208079304785630,-0.162176542721688240,-0.019948352801916702,0.097490050204732309,0.035853516792714146,-0.105469496451374810,0.007610348984465887,0.078507638333609686,0.111824425795686260,0.125953444749229320,
56.864337043281772000,2.554681547369394200,-0.695472192301390460,-0.471886717604957040,0.464948787739503660,0.285536081985755970,-0.362531038081271740,-0.228961630763209080,-0.262054546633490700,-0.198532484199304580,-0.204067110006503900,-0.036364248879439065,0.077582487523526186,0.011298245269751095,-0.041999393384311121,-0.016466560660217608,0.112619781549342430,0.155150209589958730,0.090986248448020834,
56.536155095433202000,2.538377297526939600,-0.657941394458733790,-0.472676059444725680,0.463635416174300040,0.250955454201380990,-0.346774893859172710,-0.236602111299299530,-0.273906229508941280,-0.192073624173672460,-0.193375167074863130,-0.033259350227066831,0.059341044588646016,0.010895706488725787,-0.038711204778033657,-0.017668772016906364,0.106490709291012650,0.153437478453063440,0.093653761823535631,
56.136348881804480000,2.899972313059482300,-0.738228881468623750,-0.473288357895470750,0.479446724174216630,0.275882874480943170,-0.470124788763106930,-0.273299804234370610,-0.255413377410619870,-0.230895424079814670,-0.214293454541534700,-0.013403592961647837,0.112982284754080510,-0.002631740723785914,-0.062746410206487691,-0.026381154601580248,0.085442054905183820,0.131456872674055480,0.098445156523009614,
55.511358482998688000,2.931442557462096600,-0.684047476023723180,-0.481305752887310590,0.495471101547707130,0.236863628778512410,-0.460512548809050130,-0.278514411196330690,-0.263546169862353570,-0.238505298341412540,-0.224964284757168340,0.001932733471929571,0.121788972906747060,0.009481026977415707,-0.067342949767409246,-0.035782427362664876,0.081609434669859648,0.129815770463096860,0.097253522053777797,
54.990135013885016000,2.737853523236538400,-0.489291134289490780,-0.490665080213277150,0.495517465781780910,0.157970081477504020,-0.400911358289566200,-0.245621188195468960,-0.288903168011244940,-0.226830396126983970,-0.233322981350882810,0.024226223161585958,0.104712933369662230,0.007733965076841043,-0.085097774753277733,-0.036191011373901988,0.109057213151583200,0.136150880688915370,0.073340655385956910,
54.168523447129473000,2.385999653286343200,-0.351190644788214710,-0.362499246650753840,0.392929374147695690,0.132535348228517420,-0.315027175305610250,-0.264428992079554500,-0.295349172788827890,-0.180911271713124930,-0.195207137427886590,-0.008392284470440603,0.083700325369664166,0.012741684241672546,-0.099725022234265936,-0.044503515236991559,0.129824862836687930,0.153766603373516280,0.041686405884603372,
52.963930938438388000,2.421271751104590900,-0.431618109165593290,-0.360307594791679730,0.456251976221831220,0.129457428893459350,-0.378047368032628780,-0.216833445108068680,-0.245861421807870460,-0.163524825371199500,-0.224875345819358750,-0.014319201614922450,0.104495502873237350,0.025925437244620847,-0.104833717348394180,-0.066728866303815859,0.121807531282624480,0.144623570258876680,0.030383558731744031,
49.886417242846150000,2.671664796582409200,-0.494257945727554660,-0.394797296493220370,0.521965331718154730,0.151282386265088390,-0.443494893440229350,-0.111131913576868250,-0.222653592170769350,-0.218975744354064920,-0.296595681913085110,0.017277065065475772,0.163271035655630950,0.023813267615609979,-0.131985515437913840,-0.145293556338406020,0.056662219059034069,0.120337619594478250,0.066001564908065885,
36.577387506619743000,2.562920678254495300,-1.006138877855413700,-0.602272078228109240,0.237037046772824000,0.510982419160990850,0.030935681471792043,0.184358799037703640,0.140274790971410660,0.104745079583727810,0.015109975764441480,-0.100052303271536330,-0.053432819501405215,-0.036661822380740200,-0.006996872692688921,-0.006508867946603922,0.022118897506962262,0.055197165984708245,-0.008253598716002536,
47.340263877378504000,2.780474862833717700,-0.802200903252928480,-0.964170525955678090,0.447996209762809630,0.675406760832369060,-0.010339966731613082,0.097972490763387973,0.026590927623423327,0.229359352823616440,-0.052067249436992480,-0.167044595838115570,-0.193184621722674870,-0.144218113474056550,-0.030885285141936281,-0.050907682167046123,-0.009449003831080605,-0.063128592035690684,-0.078740681559793871,
50.221895481803244000,2.449314634030162800,-0.733766863726554420,-0.676960103145029190,0.323429913966549300,0.598688350032297370,0.023480385476825294,0.114915494988630850,0.041041016571354172,0.199358646299000300,-0.001876715815682717,-0.198249498735115800,-0.194074611013723090,-0.132353149437944300,-0.015467496087061383,-0.035917148700977598,-0.013891545480707992,-0.034914609341967481,-0.093792465443552450,
55.314347795271921000,2.571154499248235100,-1.034717984318648500,-0.536489902689384570,0.052765102765968352,0.774471099169649070,0.140483672752627080,-0.037412089772251911,0.063517061583427639,0.043211934082481335,0.057447338731252046,-0.181638048359328790,-0.184124552316832500,-0.040700580306177292,-0.013700630162507693,0.005596969188616623,-0.039897617581831475,-0.046381432698676978,-0.056966411929589983,
58.263481359374779000,2.617236421104972300,-1.247389682714242100,-0.489590892641793560,-0.082822819285814919,0.779171266295698000,0.142392171270956820,-0.162544818756909900,0.167753652281016350,0.021036498675770954,0.043944945461022192,-0.106472149171118230,-0.212681871252546260,0.032590898661657874,0.015308162451417515,0.002912465494138747,0.036980795202260899,-0.044280819828772897,-0.027158717316629027,
58.895425312016002000,2.178933764957532700,-1.086056458935048800,-0.685864588818803300,-0.078495997578720056,0.696238386041255320,0.024888156385072469,0.042639273165830584,0.045203942207912157,0.120673882652525720,0.172914029954398310,-0.194425143835230740,-0.142804382212609380,-0.043684598239732142,0.052387846534735966,0.105530315856639900,0.006596863497983357,0.037904522717211481,-0.022103181040579248,
58.824282829833550000,2.246847251214548500,-1.135649691296591000,-0.701149515885084010,-0.115004217099838660,0.728087312258068890,0.149811217744693300,-0.094027610663061423,0.120953323675374510,0.143377692732621080,0.112777598644238200,-0.147416242299752980,-0.186569243028161190,0.028784123709620024,0.110801231686307590,0.102070442880379340,0.018768455771213305,-0.032952389491084422,-0.026390578646050836,
58.671618786210075000,2.104487602445963100,-1.085327423623930100,-0.717205389725290800,-0.033661360891714454,0.766093525529758730,0.125944771380571700,-0.089431447590520713,0.090460340284781671,0.128255045493336860,0.087737126818210526,-0.159454278052940930,-0.134193024717144120,0.064031615136680597,0.106725147130072060,0.061679135202229174,-0.023095991741750532,-0.027351719909124141,-0.008801365090168475,
58.964817183738838000,2.166098964601684600,-1.119165877163185400,-0.796303743357298140,0.042909713973264152,0.780883955058192520,0.016171664567097510,-0.014031424886433799,0.066680752570292351,0.132579921689622210,0.103458901092919690,-0.188607523948029240,-0.078084032192203168,0.054841185282081956,0.097558288270686355,0.058653026292011329,-0.042039021887438285,0.002061267400579159,-0.007219625116133647,
59.022781367606164000,2.280875288442173200,-1.189488603470427700,-0.770411697766878010,0.012124857150751955,0.801595738855797600,-0.042343559852962454,0.046393640742705161,0.088947539072180684,0.088041473700009601,0.135818424414887780,-0.217450397738784000,-0.068584532877068671,0.032282158963196778,0.065944382124710529,0.083311406852164580,-0.053000151485409486,0.030204791763113525,-0.004640573350188748,
59.057790244611134000,1.905133234089886100,-0.956427946187794030,-0.895420056798892140,0.077123522349630491,0.636055506542736570,0.055080022976780052,0.017724688975412559,0.034470071754000062,0.210039490562117960,0.069384583604578609,-0.153678865558265150,-0.092878801684988854,0.028677370223402443,0.117615372993928570,0.042839900295312067,-0.006743861000380949,0.010831461749474965,0.000646045025311320,
59.100588283875524000,1.901734316556481100,-0.954988911026392270,-0.894021196653635110,0.027229671296708391,0.635360341608880220,0.043331572197975121,0.041373864185347914,0.029773144854067152,0.210970243168222410,0.087786071627626416,-0.155381717415732670,-0.096218102051024934,0.006111543733020780,0.115058418267362500,0.053755553671843259,0.003841956531797267,0.018606863844043094,-0.003398820919218788,
59.072606695642229000,2.284415581515253800,-1.143016128362870400,-0.818237340013775020,0.013430714615924266,0.763997072372032850,-0.115444465959075870,0.122877091532565460,0.063504232141620792,0.121655849240860920,0.149670851448573010,-0.256507380954103470,-0.072093329665955108,-0.049933659116060791,0.085235478426100450,0.103907925374274900,-0.043439382254707892,0.065453153025060232,-0.040897911264847570,
58.851349414051995000,1.859306804648285500,-0.877047074583408470,-0.919825047179557710,0.099074813702221043,0.552672298123088160,0.077984554206829260,-0.046287895316441216,0.091853378187190499,0.245958172418032110,0.066308740759987939,-0.164919174290399370,-0.142695772613712000,0.028267181906450167,0.119421711912442050,0.062984911766199914,0.006819699613977048,0.008012473425048116,-0.002671760646275738,
59.402450128208777000,1.780025800260652600,-0.884816332076876710,-0.892578716270874710,0.051318083293117267,0.630264641947270500,0.039473546314745089,-0.050154879832528490,0.087123391415954404,0.255846363809519190,0.093497423045078298,-0.183583581604941980,-0.152764963536323490,0.020544369913432947,0.129624148455305680,0.072740276684220145,0.003484592720132421,0.007398993588270252,-0.004167049240626369,
59.348154253731231000,2.284200572786097900,-1.168556754858327100,-0.803448862115595070,0.074312993789017900,0.790282703147133780,-0.176852147621786580,0.079512448219814735,0.095069879035452859,0.169378894959021700,0.154717660944205860,-0.296353614137210950,-0.094368179585765044,-0.048110720793697825,0.094674955497679139,0.113675574936691360,-0.044378043345925294,0.062882864623092199,-0.053520344426334687,
58.640569821932516000,2.138184281147415000,-1.116385654606553600,-0.722037390581314440,0.007129142378288433,0.582886119590287350,0.025064027479158701,-0.033509449672764688,0.146445370957625780,0.221614106959355130,0.077367006754756162,-0.200044586714394540,-0.153565744534870600,0.020030870458535854,0.094938040975351023,0.070199736848817751,0.026249561869603005,0.031678540389899881,-0.011411686128870627,
58.312827513966710000,2.063263523375931600,-1.059766902395301400,-0.659236098584893740,-0.073024450492488180,0.538968967867654800,0.137123066671979150,-0.092165002036033228,0.149936939833634290,0.241745446452379410,0.054534759151399270,-0.180294165051787000,-0.181908667155373600,0.002247647971515332,0.102384323368789410,0.072114139084815065,0.038594004627303058,0.033129489919345292,-0.012126910107544644,
58.511849679605177000,2.188091305160703800,-1.133092715568770000,-0.652992781356331880,-0.089655913141986510,0.621373545808319160,0.041013672237571352,-0.040001339161662527,0.170751805256382890,0.189032696717483180,0.096345802762780375,-0.208928950772713150,-0.180106393331737500,0.021452098553832066,0.082817792450003619,0.081770974957817627,0.030448176345976075,0.031671625945239534,-0.002782194123749263,
58.433740064970564000,2.212258914989579900,-1.194293213800082600,-0.602575148857627640,-0.063214607223644248,0.596254412448838030,0.038469946168543823,-0.061485734862793809,0.193096575230732730,0.198822788553760320,0.079972672439481807,-0.205344399903744120,-0.186274534318426300,0.024829926553991188,0.081595620581727479,0.075075497425209442,0.040470684923195360,0.030917679306538520,-0.009846912025154878,
58.553289403353546000,2.105280210957213500,-1.098126309739149600,-0.702704211342337850,-0.042549725304985797,0.618268073853025070,-0.008719064848942137,-0.001072275963890021,0.152833465409174890,0.200866880654181260,0.096896136538692446,-0.222119230473469510,-0.151232077415428320,0.014391552376005590,0.084147262448515281,0.081349886758464968,0.024679646755179779,0.042534327278837943,-0.011426095285462859,
58.464774011458296000,2.150127234494850100,-1.145525059684882900,-0.671823172120953330,-0.023547896679298352,0.584097770057093510,0.020426161101630091,-0.057804352287395763,0.191477694329747150,0.219203480894506500,0.064741608989963451,-0.204229622935950930,-0.158705670598311560,0.037634367482770659,0.091926214645672036,0.066288495285126786,0.031771987279205965,0.032755557822402193,-0.010486282496539628,
58.279109701270563000,2.214194863471540500,-1.199003825154185700,-0.636601226100496080,-0.058855556782247076,0.692496404608149980,-0.083531768638650528,0.031748578943035566,0.190227826440691030,0.108496028160076970,0.124928436763226650,-0.250805822808088270,-0.129716597825280830,0.037994089901879413,0.033303329480525348,0.094367477640078273,-0.002838317258334583,0.051617385055323553,0.002909653557402595,
57.957887434531948000,2.162237585971623400,-1.137189051844356100,-0.675720861283179540,-0.090964492971857824,0.637051836883511080,0.068496173567206275,-0.073296987385497031,0.186324894800021680,0.153061087762352860,0.048348836098598691,-0.164455069144250570,-0.122095794162932510,0.075000946876438740,0.076056837685731543,0.034514023145213540,0.017854558551006247,0.027574071705857468,0.004391744171662111,
57.456005413132985000,2.179183892568165200,-1.183405872511023500,-0.675690931317364240,0.052483899636014408,0.641230705795592600,-0.013923304239996215,-0.028258305310998044,0.176570248368296960,0.133886249354487120,0.011303863987118634,-0.188274300253171600,-0.057305604433165014,0.098676318642245645,0.061892928492459282,0.012287676701579014,-0.006530713667549523,0.028401527117378270,-0.006866478024198361,
57.473611762064635000,2.304778750455618300,-1.307374625710528500,-0.626957670986520110,0.078002409861978039,0.733675495819512410,-0.087275873904095969,0.002987293425289084,0.197189170120570520,0.049071655640892997,0.030553112860942575,-0.216279146379242700,-0.050625483703724883,0.101632767203479510,0.018833804229877044,0.028426461206462826,-0.031538224060811172,0.019181420217299516,0.001147986934685777,
57.385460288672228000,1.981719865920544800,-1.079419603833603700,-0.720544973040167850,0.159763867104823820,0.681472025507248170,0.085819357582348044,-0.081875873714162550,0.077480037036140453,0.102949040668423640,-0.037606462621572329,-0.164444819192014540,-0.031172542081497279,0.116178852851691880,0.069441743082506613,-0.039062168605479591,-0.052666487830991968,0.006696861079037914,0.005584405366224248,
56.161620877261960000,1.976670508697050900,-1.016150116304022500,-0.721885678676626560,0.126969288859730470,0.661744052944266300,0.030875669846982534,0.037271893174968228,0.078020106069951287,0.096159135724326106,-0.048000085644985008,-0.192476968641992600,-0.010641879871898963,0.088204001158572465,0.058033671670377263,-0.025593887702898291,-0.030293209366152575,0.021875071154067796,-0.025750675581129243,
55.261281429044814000,2.218255529764924000,-1.055420016306660700,-0.713749857813068540,0.141135973416149030,0.738615092234859110,-0.058085383095621168,0.072566444189784515,0.103116312523030880,0.095236154934183193,-0.020083327513228139,-0.255864214376043560,-0.024688969149136264,0.058733247559617480,0.056274874227111166,-0.000569863060114348,-0.043021714682744988,0.025612075184880650,-0.054786076742628191,
53.087758544728686000,2.278757009341764000,-0.890714617091270530,-0.783263125443327770,0.252090337460994630,0.599279041021860470,0.032891128268357939,0.099595860635039973,0.081565868487079349,0.138487838097765550,-0.098093086987090072,-0.216947013308915940,-0.058157251948129651,0.046558705255823424,0.048130892771846456,-0.043849851354113525,-0.015748648415243163,0.015479716504476479,-0.048260616248032774,
52.284918153873598000,2.629829478428015800,-1.080183132477106100,-0.737506603841089570,0.160786290485714690,0.822386633542255830,-0.143919320208357070,0.170854366837000280,0.173231798687456470,0.043540226180693253,-0.034171932580004644,-0.324934790812354880,0.001489152757702783,-0.004649725464425506,-0.022019442645672786,-0.003686495623653592,-0.074962551841870326,0.052746301534236345,-0.092817778171789073,
50.648417256812579000,2.692925365513630300,-0.975983599200632050,-0.827350183445337170,0.296493956050778660,0.677392039738892840,-0.035766877975746514,0.208512728742544810,0.120515526737023650,0.085177551924270400,-0.152189911603293650,-0.250742616321103840,-0.038473681637023138,-0.023870024709496271,-0.007928937832043785,-0.088312326421719045,-0.048417745579825561,-0.002844982273114236,-0.073874083598805540,
48.607707640373924000,2.797772809140040500,-1.079818084574808400,-0.681266226432385210,0.166592867401197390,0.810337947070034810,-0.157456766921619810,0.263934648410565740,0.251693123920000430,-0.026883450446161250,-0.080344211829601830,-0.343620569315013950,0.004019314573596611,-0.048566831169280830,-0.095183985792812009,-0.020178541271443612,-0.132522201131838990,0.010142473369174787,-0.098507806067013509,
46.887089095098055000,2.717490708332572300,-0.982452929124343570,-0.725259150870315670,0.287301444049980810,0.634241780538691960,-0.112941545763620480,0.298537608647441500,0.202574669433137620,0.046078895504020112,-0.178949519807453720,-0.255988160081416620,-0.000540933629393336,-0.070688369315657071,-0.057668895452232527,-0.081471926942350281,-0.040377958609211367,-0.001269979058670975,-0.103760473332769300,
43.708941632982686000,2.340963771858043200,-0.896612185748008270,-0.575504136272007030,0.147902335440248890,0.660136303481301030,-0.184380432722209160,0.422683610560053770,0.178612323812660010,0.038241486819155457,-0.041676657829164548,-0.266743063063295320,0.118664245943080120,-0.069997256537760510,0.021024402398893471,-0.007790505548998461,-0.046663047746593751,0.103739873398120620,-0.125914253522282110,
37.895265380881973000,2.361223143931275600,-0.625666917390081960,-0.426721079321586430,-0.002714808497044197,0.599083426876247940,-0.019491955170639619,0.532361014815880380,0.193803202517703890,0.101652765206251160,0.067944204512872031,-0.219342806974673450,0.127406158104130920,-0.018369169438130939,0.055875877601683457,-0.016686705091261383,-0.050796308460726705,0.156204612038850050,-0.042219130524995596,
33.749922294787950000,1.414540147553076300,-0.590968044847930200,0.344230545678473440,-0.314955255542466890,0.600269964650883560,0.372818648439947220,0.216910901686334310,0.215174327479122240,0.071673989637237423,-0.000707750019956960,-0.004212076492104466,0.225607530668318430,-0.035020753601324450,-0.070983775831715001,0.116667064538701200,-0.038140036738336713,0.079079445854466135,0.035078438186474506,
29.906505959068287000,1.492171765032526100,-0.536837797970542540,0.284306916459958650,0.041601796466689434,0.633495676439932320,0.113898664605454720,0.232818384676929170,0.314914920542849310,0.138082387480439720,0.078171784988170512,-0.068242366087773870,0.143053511011703380,0.094729813134214608,-0.011484025438839668,0.070880244111956425,0.024681022244521039,0.062719102817475766,-0.000335405213618953,
46.275719410390344000,2.202494890319506700,-1.022826689788665500,-0.291210888849393390,0.155567984781977970,1.287573642100690700,0.346007828401664330,-0.230325672305022210,0.181512743107827500,0.023619697077970903,0.216093535672416930,0.040360645246529492,-0.197164727438757040,0.148654017763457050,0.013412875669429558,-0.062439842733259046,-0.019782109931059097,-0.160130404463456970,0.025847582226732890,
54.504067283744682000,1.974730902537262800,-0.945901721722320900,-0.335489238155275650,-0.148668621844798840,1.139747228917426400,0.387793730416071680,-0.231515039114355450,0.233187267758153570,0.089212912340550121,0.156425203292897610,-0.014379647626478587,-0.315153181239778650,0.082926953603539633,0.131817218692543590,0.021913720958858185,0.041034562930820334,-0.171830726479002330,-0.077170205120952073,
58.491272512985354000,1.742602853290600600,-1.166575021644150600,-0.262586738443259860,-0.205099606931642590,1.048102503225524900,0.346949667540316310,-0.288823219009192390,0.203803128068041680,0.124633230668076300,0.136142201776389830,-0.022945114648885628,-0.257128483510119690,0.089801842217948347,0.152732473767543590,0.043014227918001746,0.039227648372691312,-0.101861699332291040,-0.033612203722447664,
59.663912117086106000,1.468350893575318200,-0.911602553950205730,-0.491704744064626050,-0.135343555929397620,1.067326618142975000,0.323178929484689740,-0.287791616809541680,0.187140358113720100,0.152198340873046290,0.111805749254536850,0.010097960351802077,-0.256247416459160160,0.075289753325600728,0.204037966143135320,0.022908822850349841,0.047559559819478507,-0.077258918122091916,-0.064991913592515410,
58.788743770102762000,1.079547438474010000,-1.171541726536672100,-0.251923527879842730,-0.049325553744247214,1.246990056965394400,0.268352696170498620,-0.291941569606897930,0.151309763866967320,0.103897793955650410,0.066496495873408779,0.005339114730937219,-0.044125091514121147,0.110324744433840120,0.114609308346768400,-0.065038709189577479,-0.037962796532309870,0.042727876620891871,-0.012715014487671851,
57.829550214487220000,1.166470847681111600,-1.242713074522722800,-0.158901023415831450,-0.129353497630549990,1.250814747589854800,0.311165669525904630,-0.311310562447489280,0.219446246880108550,0.052509526260282380,0.059041861407650865,0.020577220597381277,-0.070597563825299345,0.156680963987612580,0.089827042645835950,-0.063985023533289748,-0.017618295354252064,0.004577479509429782,0.001563814208497711,
58.120517096287529000,1.120565837761394500,-1.270586991059816200,-0.139255892380398260,-0.108799621241978190,1.274123940839662500,0.322950133217548950,-0.359311705894333140,0.243139348979000410,0.038736722184250727,0.024985045023003097,0.079991211255383401,-0.085842027100568749,0.159604827760800870,0.096807943056260615,-0.132746375347678800,0.020340088384754873,0.023954695220878019,-0.022849115431237407,
57.772855081954390000,1.110890919993318800,-1.263984606766225000,-0.150198428384602840,-0.078325775134451742,1.230234402935467500,0.297670711328141820,-0.338488349669844200,0.246675750832635710,0.062325771502952432,0.011207225219089734,0.056046037954444156,-0.070236151886470782,0.163360954989001270,0.106767631032328710,-0.124317174774418740,0.009471251200265873,0.028500519368823710,-0.019775598304518187,
57.672853436289031000,1.181060811029523100,-1.309576192004119600,-0.093696263267523672,-0.105844123984713270,1.228101649940392700,0.347595097388026960,-0.367999229634073780,0.256505597802392790,0.059553722017941568,-0.002003646822081456,0.081296386307089255,-0.084142166207553784,0.152974023058751350,0.108836580538384210,-0.134513821828099290,0.017842476341921404,0.027079774794566896,-0.032676649724705520,
